order	family	Genus	species	mass(g)	gestation(mo)	newborn(g)	weaning(mo)	wean mass(g)	AFR(mo)	max. life(mo)	litter size	litters/year	refs
Rodentia	Muridae	Pseudomys	fieldi	45.00	0.82	-999.00	1.00	-999.00	-999.00	-999	3.50	-999.00	15
Rodentia	Muridae	Pseudomys	praeconis	45.00	1.00	-999.00	1.00	-999.00	-999.00	-999	3.50	-999.00	"1,16"
Rodentia	Muridae	Pseudomys	shortridgei	64.00	-999.00	-999.00	-999.00	-999.00	11.00	-999	3.00	1.00	"1,15,23"
Rodentia	Muridae	Pseudomys	albocinereus	26.00	1.27	-999.00	1.00	-999.00	2.50	-999	4.27	1.00	"1,15"
Rodentia	Muridae	Pseudomys	higginsi	60.10	1.07	5.00	0.98	-999.00	9.00	48	3.20	1.50	"1,11,15"
Rodentia	Muridae	Pseudomys	fumeus	70.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.50	1.50	15
Rodentia	Muridae	Pseudomys	apodemoides	20.00	1.48	-999.00	1.17	11.00	-999.00	-999	4.50	3.00	"1,16"
Rodentia	Muridae	Pseudomys	novaehollandiae	18.00	1.06	1.80	0.91	-999.00	3.01	-999	3.67	3.50	"1,2,15,23"
Rodentia	Muridae	Rattus	colletti	61.00	-999.00	-999.00	-999.00	-999.00	2.00	-999	-999.00	-999.00	23
Rodentia	Muridae	Rattus	villosissimus	200.00	-999.00	-999.00	-999.00	-999.00	2.33	-999	-999.00	-999.00	23
Rodentia	Muridae	Rattus	tiomanicus	127.50	0.77	4.10	-999.00	-999.00	-999.00	-999	3.35	-999.00	"1,16"
Rodentia	Muridae	Rattus	leucopus	124.00	0.75	-999.00	0.83	-999.00	3.69	-999	3.50	-999.00	"1,15"
Rodentia	Muridae	Rattus	steini	155.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	4.00	-999.00	"1,16"
Rodentia	Muridae	Rattus	praetor	139.35	-999.00	-999.00	-999.00	-999.00	-999.00	-999	5.00	-999.00	"1,16"
Rodentia	Muridae	Rattus	tunneyi	113.50	0.72	-999.00	0.75	-999.00	1.24	-999	5.75	-999.00	"1,15,23"
Rodentia	Muridae	Rattus	sordidus	125.00	0.72	3.00	-999.00	-999.00	2.07	-999	6.00	-999.00	"1,16,23"
Rodentia	Muridae	Rattus	argentiventer	202.00	0.71	-999.00	-999.00	-999.00	1.60	-999	6.94	-999.00	"1,16"
Rodentia	Muridae	Rattus	lutreolus	115.00	0.88	4.87	0.83	25.00	2.60	29	4.91	2.53	"1,11,23"
Rodentia	Muridae	Rattus	fuscipes	133.00	0.86	4.50	0.97	21.28	3.51	-999	4.08	3.30	"1,11,13,15,23"
Rodentia	Muridae	Rattus	exulans	70.00	0.73	2.62	0.78	22.76	4.08	-999	3.63	3.37	"1,2,7,23,27"
Rodentia	Muridae	Rattus	norvegicus	280.00	0.71	5.81	0.82	63.75	2.22	-999	8.72	3.68	"1,2,23,29"
Rodentia	Muridae	Rattus	rattus	246.50	0.74	4.55	0.86	39.68	3.82	50	5.95	4.28	"1,2,15,23"
Rodentia	Muridae	Reithrodon	auritus	72.17	-999.00	-999.00	-999.00	-999.00	2.00	-999	4.53	-999.00	11
Rodentia	Muridae	Reithrodontomys	humulis	10.30	0.75	1.09	0.76	-999.00	3.44	27	2.90	-999.00	"1,11,23,26"
Rodentia	Muridae	Reithrodontomys	megalotis	11.03	0.76	1.33	0.70	-999.00	3.53	-999	3.32	-999.00	"1,2,11,14,16,23,29"
Rodentia	Muridae	Reithrodontomys	montanus	9.00	0.74	1.04	0.49	5.40	2.46	-999	4.14	-999.00	"1,11,14,16,23,29"
Rodentia	Muridae	Reithrodontomys	raviventris	11.05	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.85	1.00	"1,11,13"
Rodentia	Muridae	Reithrodontomys	fulvescens	12.50	-999.00	1.08	0.48	3.25	-999.00	-999	3.10	2.00	"1,11,26"
Rodentia	Muridae	Rhabdomys	pumilio	51.00	0.83	2.67	0.49	8.45	1.78	35	6.56	4.00	"1,2,23"
Rodentia	Muridae	Rhipidomys	latimanus	57.50	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	"3,16"
Rodentia	Muridae	Rhipidomys	mastacalis	75.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.80	3.50	"3,16"
Rodentia	Muridae	Rhizomys	sumatrensis	3000.00	-999.00	-999.00	3.00	-999.00	-999.00	-999	-999.00	-999.00	"1,16"
Rodentia	Muridae	Rhizomys	pruinosus	2450.00	-999.00	-999.00	4.00	-999.00	-999.00	-999	-999.00	-999.00	"1,16"
Rodentia	Muridae	Rhombomys	opimus	143.00	0.92	4.75	0.73	-999.00	3.50	48	5.76	2.50	"1,2,16"
Rodentia	Muridae	Saccostomus	campestris	47.38	0.69	2.60	1.00	-999.00	2.17	33	6.99	-999.00	"1,2,16"
Rodentia	Muridae	Scotinomys	teguina	12.00	1.01	1.35	0.68	-999.00	1.13	-999	2.79	-999.00	"1,2,23,29"
Rodentia	Muridae	Scotinomys	xerampelinus	15.00	1.09	1.35	0.79	-999.00	1.73	-999	3.03	-999.00	"1,2,23,29"
Rodentia	Muridae	Sekeetamys	calurus	38.50	-999.00	-999.00	-999.00	-999.00	-999.00	65	2.85	-999.00	"1,2,13"
Rodentia	Muridae	Sigmodon	leucotis	135.50	1.17	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999.00	"1,11"
Rodentia	Muridae	Sigmodon	ochrognathus	113.67	1.15	5.55	0.50	35.55	1.36	-999	3.75	-999.00	"1,11,14,26"
Rodentia	Muridae	Sigmodon	fulviventer	211.00	1.17	-999.00	-999.00	-999.00	1.50	-999	5.00	-999.00	26
Rodentia	Muridae	Sigmodon	hispidus	185.00	0.89	6.69	0.49	23.56	1.31	62	5.58	2.00	"1,2,7,13,23,26"
Rodentia	Muridae	Sigmodon	alstoni	55.70	-999.00	-999.00	-999.00	-999.00	2.00	-999	5.00	5.00	"1,3,16"
Rodentia	Muridae	Spalax	microphthalmus	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.61	1.00	1
Rodentia	Muridae	Steatomys	krebsii	24.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	4.40	-999.00	"1,16"
Rodentia	Muridae	Steatomys	pratensis	25.53	-999.00	1.55	-999.00	-999.00	-999.00	-999	4.67	-999.00	"1,16"
Rodentia	Muridae	Stochomys	longicaudatus	74.50	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.00	-999.00	"1,2"
Rodentia	Muridae	Sundamys	muelleri	334.00	-999.00	-999.00	-999.00	-999.00	-999.00	24	3.80	-999.00	"2,16"
Rodentia	Muridae	Synaptomys	cooperi	37.05	0.77	3.46	0.75	20.00	-999.00	30	3.34	2.50	"1,11,13"
Rodentia	Muridae	Synaptomys	borealis	21.30	-999.00	-999.00	-999.00	-999.00	-999.00	-999	4.40	2.50	"1,16,26"
Rodentia	Muridae	Tachyoryctes	ruandae	-999.00	1.58	14.00	-999.00	-999.00	-999.00	-999	1.50	-999.00	29
Rodentia	Muridae	Tachyoryctes	splendens	207.50	1.36	20.00	1.30	-999.00	4.99	37	1.44	2.07	"1,2,8,23,25,27"
Rodentia	Muridae	Tateomys	rhinogradoides	84.00	-999.00	-999.00	-999.00	82.80	-999.00	-999	-999.00	-999.00	"1,2"
Rodentia	Muridae	Tatera	inclusa	131.00	0.77	-999.00	0.73	-999.00	3.40	-999	-999.00	-999.00	"1,16"
Rodentia	Muridae	Tatera	leucogaster	64.86	-999.00	2.80	0.93	19.00	-999.00	-999	4.54	-999.00	"1,2,16"
Rodentia	Muridae	Tatera	robusta	93.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	5.15	-999.00	"1,16"
Rodentia	Muridae	Tatera	valida	113.00	-999.00	-999.00	-999.00	30.00	3.25	-999	4.33	2.00	"1,16"
Rodentia	Muridae	Tatera	brantsii	75.00	0.75	5.13	0.83	45.00	5.50	-999	2.83	4.00	"1,2,7"
Rodentia	Muridae	Tatera	indica	146.67	0.87	3.00	0.79	-999.00	2.86	84	5.42	4.17	"1,2,13,23,29"
Rodentia	Muridae	Tatera	nigricauda	114.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	5.00	"1,16"
Rodentia	Muridae	Tatera	afra	74.80	0.75	4.50	-999.00	-999.00	5.00	-999	-999.00	6.50	"1,2,16"
Rodentia	Muridae	Taterillus	emini	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.50	-999.00	1
Rodentia	Muridae	Taterillus	pygargus	48.10	0.88	-999.00	0.75	-999.00	3.00	-999	4.00	-999.00	"1,16"
Rodentia	Muridae	Taterillus	gracilis	51.85	0.87	-999.00	-999.00	-999.00	3.00	-999	4.50	-999.00	"1,16"
Rodentia	Muridae	Thallomys	paedulcus	77.43	-999.00	2.65	0.98	-999.00	3.57	-999	3.00	-999.00	"1,16,23"
Rodentia	Muridae	Thamnomys	venustus	65.00	0.80	-999.00	0.80	-999.00	2.74	-999	-999.00	-999.00	"23,25"
Rodentia	Muridae	Tylomys	nudicaudus	280.00	1.32	16.77	0.87	40.00	3.15	65	2.36	-999.00	"1,2,29"
Rodentia	Muridae	Uranomys	ruddi	47.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.58	-999.00	"1,2"
Rodentia	Muridae	Uromys 	caudimaculatus	625.00	1.29	20.00	1.33	-999.00	6.00	-999	2.06	-999.00	"1,2,15"
Rodentia	Muridae	Vandeleuria	nolthenii	56.60	-999.00	-999.00	-999.00	-999.00	-999.00	-999	4.00	-999.00	"1,16"
Rodentia	Muridae	Wiedomys	pyrrhorhinos	47.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.80	-999.00	"1,18"
Rodentia	Muridae	Zelotomys	woosnami	54.50	1.03	-999.00	-999.00	-999.00	-999.00	-999	4.68	-999.00	"1,2,16"
Rodentia	Muridae	Zygodontomys	brevicauda	58.00	0.87	3.64	0.48	22.00	1.44	-999	4.32	5.50	"1,2,16,23"
Rodentia	Muridae	Zyzomys	maini	94.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.50	-999.00	15
Rodentia	Muridae	Zyzomys	argurus	50.00	1.00	-999.00	1.17	14.00	-999.00	-999	2.50	-999.00	"1,2,15"
Rodentia	Muridae	Zyzomys	woodwardi	130.00	-999.00	-999.00	1.17	-999.00	-999.00	-999	-999.00	0.75	"1,2"
Rodentia	Myocastoridae	Myocastor	coypus	7150.00	4.43	196.36	1.90	1533.33	5.25	79	4.88	2.32	"1,2,4,8,23,29"
Rodentia	Myoxidae	Dryomys	laniger	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	1.00	1
Rodentia	Myoxidae	Dryomys	nitedula	25.00	0.81	1.60	1.00	-999.00	-999.00	48	3.33	1.21	"1,13,29"
Rodentia	Myoxidae	Eliomys	quercinus	115.00	0.74	-999.00	1.00	-999.00	18.00	60	4.89	1.21	"1,13,29"
Rodentia	Myoxidae	Glirulus	japonicus	27.00	1.00	-999.00	-999.00	-999.00	-999.00	-999	4.00	1.50	"1,2"
Rodentia	Myoxidae	Graphiurus	crassicaudatus	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	1
Rodentia	Myoxidae	Graphiurus	murinus	24.00	0.80	3.50	-999.00	-999.00	-999.00	69	3.00	2.00	"1,2"
Rodentia	Myoxidae	Graphiurus	ocularis	68.80	-999.00	-999.00	-999.00	25.60	-999.00	-999	5.00	4.00	"1,2,16"
Rodentia	Myoxidae	Muscardinus	avellanarius	27.33	0.79	0.80	1.27	-999.00	16.50	72	4.33	1.50	"1,2,23,29"
Rodentia	Myoxidae	Myoxus	glis	125.00	0.94	1.50	1.07	-999.00	10.60	104	4.73	1.19	"1,2,13,23,29"
Rodentia	Octodontidae	Octodon	degus	235.00	2.96	14.10	1.19	71.20	10.90	85	5.28	1.75	"1,2,4,11,23,29"
Rodentia	Octodontidae	Octodontomys	gliroides	158.00	3.39	16.67	1.38	-999.00	-999.00	88	2.03	-999.00	"1,2,4,29"
Rodentia	Octodontidae	Spalacopus	cyanus	98.05	-999.00	-999.00	-999.00	-999.00	-999.00	70	2.35	1.75	"2,4,11"
Rodentia	Pedetidae	Pedetes	capensis	3500.00	2.53	264.50	1.64	1300.00	34.00	228	1.00	3.60	"1,2,13"
Rodentia	Petromuridae	Petromus	typicus	200.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.88	1.00	"1,2"
Rodentia	Sciuridae	Ammospermophilus	harrisii	126.00	0.97	3.80	1.69	45.00	10.50	-999	6.75	1.00	"1,2,7,11,26"
Rodentia	Sciuridae	Ammospermophilus	nelsoni	154.50	0.87	4.88	-999.00	41.00	-999.00	68	8.00	1.00	"1,11"
Rodentia	Sciuridae	Ammospermophilus	interpres	110.20	-999.00	-999.00	-999.00	27.50	-999.00	-999	9.50	1.00	"1,11"
Rodentia	Sciuridae	Ammospermophilus	leucurus	97.50	1.04	3.36	2.20	60.00	12.00	70	8.61	1.33	"1,2,6,7,14"
Rodentia	Sciuridae	Callosciurus	prevostii	400.00	1.57	16.35	-999.00	-999.00	-999.00	-999	1.80	-999.00	"1,2"
Rodentia	Sciuridae	Callosciurus	caniceps	30.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.20	-999.00	"1,16"
Rodentia	Sciuridae	Callosciurus	nigrovittatus	202.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.20	-999.00	"1,16"
Rodentia	Sciuridae	Callosciurus	notatus	190.00	-999.00	-999.00	-999.00	-999.00	-999.00	115	3.07	-999.00	"1,13,16"
Rodentia	Sciuridae	Cynomys	ludovicianus	863.00	1.11	15.38	1.89	140.57	26.24	102	4.00	1.00	"1,2,7,13,23,26,29"
Rodentia	Sciuridae	Cynomys	gunnisoni	816.67	1.00	-999.00	1.50	-999.00	11.59	-999	4.27	1.00	"1,2,11,23"
Rodentia	Sciuridae	Cynomys	parvidens	516.00	-999.00	-999.00	-999.00	-999.00	12.00	-999	4.95	1.00	"1,18,26"
Rodentia	Sciuridae	Cynomys	leucurus	873.50	1.00	-999.00	-999.00	-999.00	23.75	-999	5.67	1.00	"1,2,11,16,23"
Rodentia	Sciuridae	Cynomys	mexicanus	828.10	-999.00	-999.00	1.52	-999.00	-999.00	-999	6.00	1.00	"1,2,11"
Rodentia	Sciuridae	Dremomys	lokriah	172.50	-999.00	-999.00	-999.00	-999.00	-999.00	85	3.50	-999.00	"1,2,16"
Rodentia	Sciuridae	Epixerus	ebii	388.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	"1,16"
Rodentia	Sciuridae	Exilisciurus	exilis	14.60	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.50	-999.00	"1,16"
Rodentia	Sciuridae	Funambulus	sublineatus	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	1
Rodentia	Sciuridae	Funambulus	palmarum	-999.00	1.13	-999.00	-999.00	-999.00	-999.00	-999	2.58	-999.00	1
Rodentia	Sciuridae	Funambulus	pennantii	147.65	1.33	-999.00	2.00	-999.00	7.68	-999	3.50	2.67	"1,2,16,23"
Rodentia	Sciuridae	Funisciurus	anerythrus	218.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.50	-999.00	"1,16"
Rodentia	Sciuridae	Funisciurus	lemniscatus	141.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.80	-999.00	"1,16"
Rodentia	Sciuridae	Funisciurus	pyrropus	271.67	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.80	-999.00	"1,16"
Rodentia	Sciuridae	Funisciurus	congicus	106.00	1.73	9.96	1.67	-999.00	-999.00	114	2.00	2.00	"1,2,16"
Rodentia	Sciuridae	Glaucomys	sabrinus	132.17	1.32	5.62	2.12	33.87	7.83	156	3.33	1.00	"1,5,7,13,23,26,29"
Rodentia	Sciuridae	Glaucomys	volans	65.38	1.32	3.49	1.75	44.60	10.84	170	3.17	1.33	"1,2,11,23,26,29"
Rodentia	Sciuridae	Heliosciurus	rufobrachium	326.50	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.80	-999.00	"1,2"
Rodentia	Sciuridae	Hylopetes	alboniger	240.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.33	-999.00	"1,16"
Rodentia	Sciuridae	Hylopetes	fimbriatus	510.00	-999.00	-999.00	2.50	-999.00	-999.00	-999	3.40	2.00	"1,13,16"
Rodentia	Sciuridae	Iomys	horsfieldi	120.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.38	-999.00	"1,2,16"
Rodentia	Sciuridae	Marmota	menzbieri	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.00	-999.00	1
Rodentia	Sciuridae	Marmota	camtschatica	-999.00	-999.00	33.00	-999.00	-999.00	36.00	-999	5.50	-999.00	"1,13"
Rodentia	Sciuridae	Marmota	vancouverensis	4750.00	1.00	-999.00	-999.00	-999.00	39.00	-999	3.33	0.50	"1,11,26"
Rodentia	Sciuridae	Marmota	olympus	6300.00	1.00	-999.00	-999.00	-999.00	32.00	-999	4.00	0.50	"2,13,18,26"
Rodentia	Sciuridae	Marmota	caligata	6343.33	0.94	-999.00	0.92	-999.00	29.85	-999	4.20	0.50	"1,2,13,16,23"
Rodentia	Sciuridae	Marmota	bobak	-999.00	1.35	35.50	-999.00	-999.00	36.00	180	4.83	0.83	"1,13"
Rodentia	Sciuridae	Marmota	flaviventris	2930.00	1.00	33.80	0.89	478.83	26.83	-999	4.40	0.94	"1,2,8,11,23"
Rodentia	Sciuridae	Marmota	broweri	3180.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	1.00	26
Rodentia	Sciuridae	Marmota	marmota	2010.00	1.17	29.67	1.77	-999.00	30.00	180	4.38	1.00	"1,2,13,16"
Rodentia	Sciuridae	Marmota	sibirica	8000.00	1.37	-999.00	-999.00	-999.00	-999.00	-999	4.50	1.00	"1,16"
Rodentia	Sciuridae	Marmota	monax	3413.00	1.09	27.43	1.57	248.00	17.81	116	4.50	1.00	"1,11,23,26,29"
Rodentia	Sciuridae	Marmota	caudata	4100.00	1.00	-999.00	-999.00	-999.00	-999.00	-999	4.73	1.00	"1,16"
Rodentia	Sciuridae	Marmota	baibacina	-999.00	1.33	-999.00	-999.00	-999.00	-999.00	-999	6.00	1.00	1
Rodentia	Sciuridae	Myosciurus	pumilio	16.50	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	"1,2"
Rodentia	Sciuridae	Paraxerus	flavovittis	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.33	-999.00	1
Rodentia	Sciuridae	Paraxerus	poensis	134.00	-999.00	9.91	-999.00	-999.00	4.20	-999	1.43	-999.00	"1,2,16"
Rodentia	Sciuridae	Paraxerus	ochraceus	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.50	-999.00	2
Rodentia	Sciuridae	Paraxerus	palliatus	295.00	2.05	15.21	-999.00	-999.00	-999.00	-999	1.58	1.00	"1,16"
Rodentia	Sciuridae	Paraxerus	cepapi	216.00	1.88	12.88	1.33	-999.00	6.09	-999	1.97	2.00	"1,2,23"
Rodentia	Sciuridae	Petaurista	leucogenys	-999.00	-999.00	5.00	-999.00	-999.00	-999.00	-999	-999.00	-999.00	1
Rodentia	Sciuridae	Petaurista	elegans	1273.33	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.00	-999.00	"1,16"
Rodentia	Sciuridae	Petaurista	magnificus	1780.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.00	-999.00	"2,16"
Rodentia	Sciuridae	Petaurista	philippensis	-999.00	1.50	56.00	3.00	-999.00	-999.00	-999	1.00	-999.00	2
Rodentia	Sciuridae	Petaurista	petaurista	1330.00	-999.00	-999.00	2.25	-999.00	-999.00	192	2.00	-999.00	"1,13,16"
Rodentia	Sciuridae	Petinomys	genibarbis	110.00	1.77	-999.00	-999.00	-999.00	-999.00	-999	1.00	-999.00	2
Rodentia	Sciuridae	Petinomys	setosus	42.25	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.50	-999.00	2
Rodentia	Sciuridae	Petinomys	vordermanni	37.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	2
Rodentia	Sciuridae	Petinomys	fuscocapillus	712.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	"1,16"
Rodentia	Sciuridae	Pteromys	volans	130.00	1.00	-999.00	1.50	-999.00	-999.00	-999	2.60	1.50	"1,2"
Rodentia	Sciuridae	Ratufa	indica	1060.00	2.75	-999.00	-999.00	-999.00	-999.00	240	1.00	-999.00	"1,2,16"
Rodentia	Sciuridae	Ratufa	macroura	1280.00	0.93	-999.00	2.25	-999.00	24.00	-999	3.33	1.50	"1,2,16"
Rodentia	Sciuridae	Ratufa	bicolor	2150.00	1.05	77.00	-999.00	-999.00	35.45	-999	1.80	2.00	"1,16,23"
Rodentia	Sciuridae	Rhinosciurus	laticaudatus	221.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	1.43	-999.00	"1,2"
Rodentia	Sciuridae	Sciurillus	pusillus	39.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	"3,18"
Rodentia	Sciuridae	Sciurus	aureogaster	595.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999.00	"1,16"
Rodentia	Sciuridae	Sciurus	yucatanensis	225.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.00	-999.00	"1,18"
Rodentia	Sciuridae	Sciurus	alleni	461.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.00	-999.00	"1,11"
Rodentia	Sciuridae	Sciurus	arizonensis	760.50	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.05	1.00	"11,14"
Rodentia	Sciuridae	Sciurus	griseus	751.67	1.44	-999.00	2.00	-999.00	10.50	120	3.70	1.11	"1,6,11,26"
Rodentia	Sciuridae	Sciurus	aberti	702.50	1.43	12.00	2.50	355.00	10.75	-999	3.52	1.50	"1,5,23,26"
Rodentia	Sciuridae	Sciurus	niger	803.70	1.49	15.44	2.50	-999.00	11.81	-999	2.71	1.64	"1,6,11,23,29"
Rodentia	Sciuridae	Sciurus	carolinensis	540.33	1.43	15.15	2.14	165.00	10.48	283	3.46	1.83	"1,2,8,13,14,23,26,29"
Rodentia	Sciuridae	Sciurus	granatensis	374.00	-999.00	9.50	2.00	-999.00	-999.00	84	1.93	1.95	"1,2,5,11"
Rodentia	Sciuridae	Sciurus	vulgaris	324.75	1.25	9.57	2.15	-999.00	9.52	144	5.10	2.22	"1,2,13,16,23,29"
Rodentia	Sciuridae	Spermophilopsis	leptodactylus	-999.00	1.50	-999.00	-999.00	-999.00	-999.00	-999	4.42	1.00	1
Rodentia	Sciuridae	Spermophilus	relictus	600.00	-999.00	-999.00	-999.00	-999.00	12.00	-999	-999.00	-999.00	23
Rodentia	Sciuridae	Spermophilus	parryii	751.00	0.83	-999.00	-999.00	-999.00	11.34	-999	6.30	-999.00	"1,16,23,26"
Rodentia	Sciuridae	Spermophilus	mohavensis	190.00	0.92	4.50	1.20	30.00	-999.00	-999	6.80	-999.00	"1,7,11"
Rodentia	Sciuridae	Spermophilus	dauricus	200.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	0.91	"1,8"
Rodentia	Sciuridae	Spermophilus	lateralis	157.60	1.00	6.26	1.22	74.16	20.94	84	5.12	0.94	"1,5,6,7,8,11,23"
Rodentia	Sciuridae	Spermophilus	beldingi	278.50	0.87	6.94	0.86	60.50	11.64	132	5.23	0.94	"1,2,6,8,23,26"
Rodentia	Sciuridae	Spermophilus	armatus	308.00	0.79	-999.00	0.70	102.25	11.37	-999	5.73	0.96	"1,8,23,26"
Rodentia	Sciuridae	Spermophilus	canus	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	1.00	26
Rodentia	Sciuridae	Spermophilus	erythrogenys	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	1.00	1
Rodentia	Sciuridae	Spermophilus	pygmaeus	136.00	0.88	-999.00	-999.00	-999.00	-999.00	-999	-999.00	1.00	"1,16"
Rodentia	Sciuridae	Spermophilus	major	-999.00	-999.00	-999.00	-999.00	200.00	-999.00	-999	-999.00	1.00	1
Rodentia	Sciuridae	Spermophilus	mollis	165.40	0.78	3.95	1.13	-999.00	12.00	-999	-999.00	1.00	"6,26"
Rodentia	Sciuridae	Spermophilus	nayaritensis	707.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.50	1.00	26
Rodentia	Sciuridae	Spermophilus	columbianus	466.33	0.84	9.37	0.96	98.62	17.63	-999	3.43	1.00	"1,2,5,6,7,11,23,26,29"
Rodentia	Sciuridae	Spermophilus	saturatus	275.00	0.93	5.97	1.43	113.47	12.00	48	4.16	1.00	"1,11"
Rodentia	Sciuridae	Spermophilus	undulatus	840.00	0.92	11.08	-999.00	109.90	-999.00	-999	4.27	1.00	"1,16"
Rodentia	Sciuridae	Spermophilus	mexicanus	130.95	0.97	4.10	3.00	-999.00	12.00	-999	5.00	1.00	"1,11,26"
Rodentia	Sciuridae	Spermophilus	elegans	401.05	0.80	6.02	1.25	80.00	-999.00	-999	5.35	1.00	"1,6,11,26"
Rodentia	Sciuridae	Spermophilus	tereticaudus	163.33	0.93	3.90	1.28	75.00	10.69	-999	5.40	1.00	"1,2,7,11,23,26"
Rodentia	Sciuridae	Spermophilus	brunneus	205.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	5.50	1.00	26
Rodentia	Sciuridae	Spermophilus	beecheyi	609.33	0.97	10.00	1.35	89.00	11.60	-999	5.66	1.00	"1,6,7,23,26"
Rodentia	Sciuridae	Spermophilus	fulvus	596.00	1.00	-999.00	-999.00	-999.00	-999.00	-999	6.00	1.00	"1,16"
Rodentia	Sciuridae	Spermophilus	suslicus	-999.00	0.80	-999.00	1.13	-999.00	12.00	-999	6.00	1.00	"1,13"
Rodentia	Sciuridae	Spermophilus	richardsonii	342.50	0.78	6.35	1.17	92.75	11.26	72	6.06	1.00	"1,2,5,7,11,23"
Rodentia	Sciuridae	Spermophilus	franklinii	459.00	0.92	-999.00	1.39	-999.00	10.74	-999	7.52	1.00	"1,2,13,16,23,26"
Rodentia	Sciuridae	Spermophilus	townsendii	155.00	0.80	3.61	0.92	42.16	11.69	-999	7.92	1.00	"1,5,11,23"
Rodentia	Sciuridae	Spermophilus	washingtoni	203.00	-999.00	-999.00	1.00	33.00	12.00	-999	9.00	1.00	"1,6,26"
Rodentia	Sciuridae	Spermophilus	tridecemlineatus	172.67	0.92	3.24	1.07	16.00	11.63	-999	7.02	1.17	"1,7,13,23,29"
Rodentia	Sciuridae	Spermophilus	citellus	217.00	0.89	-999.00	1.13	-999.00	10.33	-999	6.00	1.33	"1,13,16,29"
Rodentia	Sciuridae	Spermophilus	variegatus	663.03	1.00	7.80	1.75	100.00	-999.00	-999	4.27	1.50	"1,5,11"
Rodentia	Sciuridae	Spermophilus	spilosoma	119.50	0.93	-999.00	-999.00	45.00	12.00	-999	5.92	1.75	"1,16,29"
Rodentia	Sciuridae	Sundasciurus	lowii	67.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.50	-999.00	2
Rodentia	Sciuridae	Sundasciurus	tenuis	75.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.00	-999.00	"1,2"
Rodentia	Sciuridae	Tamias	ochrogenys	94.10	-999.00	-999.00	-999.00	-999.00	-999.00	-999	3.50	-999.00	26
